module,type,name,res_id,src,value,comments
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Company,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__partner_name,Company Name,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Completed Last 365 Days,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report__date,Completion Date,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Completion Date,,
crm,model,"ir.model,name",crm.model_res_config_settings,Config Settings,,
crm,model,"ir.ui.menu,name",crm.crm_menu_config,Configuration,,
crm,code,addons/crm/static/src/js/tours/crm.js,76,Configuration options are available in the Settings app.,,openerp-web
crm,code,addons/crm/static/src/js/tours/crm.js,81,Configuration options are available in the Settings app.,,openerp-web
crm,model_terms,"ir.ui.view,arch_db",crm.sales_team_form_view_in_crm,Configure domain name,,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,Consider leads created as of the,,
crm,model,"crm.lead.tag,name",crm.categ_oppor7,Consulting,,
crm,model,"ir.model,name",crm.model_res_partner,Contact,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Contact Information,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__contact_name,Contact Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner__name,Conversion Action,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass__name,Conversion Action,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report__date_conversion,Conversion Date,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__date_conversion,Conversion Date,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Conversion Date,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Conversion Date,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Conversion Date from Lead to Opportunity,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,Conversion Options,,
crm,model,"ir.model,name",crm.model_crm_lead2opportunity_partner_mass,Convert Lead to Opportunity (in mass),,
crm,model,"ir.model,name",crm.model_crm_lead2opportunity_partner,Convert Lead to Opportunity (not in mass),,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,Convert to Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Convert to Opportunity,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner,Convert to Opportunity,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,Convert to Opportunity,,
crm,model,"ir.actions.act_window,name",crm.action_crm_send_mass_convert,Convert to opportunities,,
crm,code,addons/crm/models/crm_lead.py,1211,Convert to opportunity,,
crm,model,"ir.actions.act_window,name",crm.action_crm_lead2opportunity_partner,Convert to opportunity,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead2opportunity_partner__name__convert,Convert to opportunity,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead2opportunity_partner_mass__name__convert,Convert to opportunity,,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,Convert visitors of your website into leads and perform data enrichment based on their IP address,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__email_state__correct,Correct,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__phone_state__correct,Correct,,
crm,model,"ir.model.fields,help",crm.field_crm_lead__message_bounce,Counter of the number of bounced emails for this contact,,
crm,model,"crm.lead.scoring.frequency.field,name",crm.frequency_field_country_id,Country,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report__country_id,Country,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__country_id,Country,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Country,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Country,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Country,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Country,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__module_crm_iap_lead_website,Create Leads/Opportunities from your website's traffic,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner,Create Opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__lead_mining_in_pipeline,Create a lead mining request directly from the opportunity pipeline.,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead2opportunity_partner__action__create,Create a new customer,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead2opportunity_partner_mass__action__create,Create a new customer,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_partner_binding__action__create,Create a new customer,,
crm,code,addons/crm/models/crm_lead.py,1029,Create a new lead,,
crm,model_terms,"ir.actions.act_window,help",crm.crm_case_form_view_salesteams_lead,Create a new lead,,
crm,model_terms,"ir.actions.act_window,help",crm.crm_case_form_view_salesteams_opportunity,Create a new lead,,
crm,model_terms,"ir.actions.act_window,help",crm.relate_partner_opportunities,Create an new opportunity related to this customer,,
crm,code,addons/crm/models/crm_lead.py,1031,Create an opportunity in your pipeline,,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,Create leads from incoming emails,,
crm,model_terms,"ir.actions.act_window,help",crm.crm_lead_tag_action,Create new tags for your opportunities,,
crm,model_terms,"ir.actions.act_window,help",crm.crm_lead_tag_action,"Create tags that fit your business (product structure, sales type, etc.) to better manage and track your opportunities.",,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner__create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass__create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost__create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency__create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency_field__create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag__create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason__create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity__create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding__create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage__create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner__create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass__create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost__create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency__create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency_field__create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag__create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason__create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity__create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding__create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage__create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report__lead_create_date,Creation Date,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Creation Date,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Creation Date,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Creation Date,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Creation Date,,
crm,model,"ir.actions.server,name",crm.action_your_pipeline,Crm: My Pipeline,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__company_currency,Currency,,
crm,code,addons/crm/models/crm_lead.py,1251,Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report__partner_id,Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner__partner_id,Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass__partner_id,Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__partner_id,Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding__partner_id,Customer,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_case_tree_view_oppor,Customer,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Customer,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Customer,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner,Customer,,
crm,code,addons/crm/models/crm_lead.py,1253,Customer Email,,
crm,model,"ir.ui.menu,name",crm.res_partner_menu_customer,Customers,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,Customers,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Date Closed,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__day_open,Days to Assign,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__day_close,Days to Close,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__crm_alias_prefix,Default Alias Name for Leads,,
crm,model_terms,"ir.actions.act_window,help",crm.crm_lost_reason_action,Define a new lost reason,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_case_kanban_view_leads,Delete,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason__name,Description,,
crm,model,"crm.lead.tag,name",crm.categ_oppor5,Design,,
crm,model,"ir.model,name",crm.model_digest_digest,Digest,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report__display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner__display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass__display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost__display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency__display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency_field__display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag__display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason__display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity__display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding__display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage__display_name,Display Name,,
crm,code,addons/crm/models/digest.py,18,"Do not have access, skip this data for user's digest email",,
crm,code,addons/crm/models/digest.py,29,"Do not have access, skip this data for user's digest email",,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead2opportunity_partner__action__nothing,Do not link to a customer,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead2opportunity_partner_mass__action__nothing,Do not link to a customer,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_partner_binding__action__nothing,Do not link to a customer,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_case_kanban_view_leads,Dropdown menu,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_case_kanban_view_leads,Edit,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__email_from,Email,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Email,,
crm,model_terms,"ir.ui.view,arch_db",crm.sales_team_form_view_in_crm,Email Alias,,
crm,model,"crm.lead.scoring.frequency.field,name",crm.frequency_field_email_state,Email Quality,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__email_state,Email Quality,,
crm,model,"ir.model.fields,help",crm.field_crm_lead__email_from,Email address of the contact,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__email_cc,Email cc,,
crm,model_terms,"digest.tip,tip_description",crm.digest_tip_crm_0,Email sent to <strong>${email}</strong> generate opportunities in your pipeline.<br>,,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,"Emails received to that address generate new leads not assigned to any Sales Team yet. This can be made when converting them into opportunities. Incoming emails can be automatically assigned to specific Sales Teams. To do so, set an email alias on the Sales Team.",,
crm,model,"ir.model.fields.selection,name",crm.selection__res_config_settings__lead_enrich_auto__auto,Enrich all leads automatically,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__lead_enrich_auto,Enrich lead automatically,,
crm,model,"ir.model.fields.selection,name",crm.selection__res_config_settings__lead_enrich_auto__manual,Enrich leads on demand only,,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,Enrich your leads automatically with company data based on their email address,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__module_crm_iap_lead_enrich,Enrich your leads automatically with company data based on their email address.,,
crm,model,"ir.model.fields,help",crm.field_crm_stage__requirements,Enter here the internal requirements for this stage (ex: Offer sent to customer). It will appear as a tooltip over the stage's name.,,
crm,model,"ir.model.fields,help",crm.field_crm_lead__date_deadline,Estimate of the date on which the opportunity will be won.,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report__date_deadline,Expected Closing,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__date_deadline,Expected Closing,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Expected Closing,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Expected Closing,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Expected Closing,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__planned_revenue,Expected Revenue,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_case_tree_view_oppor,Expected Revenues,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Extended Filters,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Extra Info,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency_field__field_id,Field,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency_field__name,Field Label,,
crm,model,"ir.model,name",crm.model_crm_lead_scoring_frequency_field,Fields that can be used for predictive lead scoring computation,,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,Fields used in probability computation:,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage__fold,Folded in Pipeline,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Follow-up,,
crm,model,"mail.activity.type,name",crm.mail_activity_demo_followup_quote,Follow-up Quote,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__message_follower_ids,Followers,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__message_channel_ids,Followers (Channels),,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__message_partner_ids,Followers (Partners),,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass__force_assignation,Force assignation,,
crm,code,addons/crm/models/crm_lead.py,741,From %s : %s,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Future Activities,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Future Activities,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__module_crm_iap_lead,"Generate new leads based on their country, industries, size, etc.",,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,"Generate new leads based on their country, industry, size, etc.",,
crm,model,"ir.model,name",crm.model_crm_lead_lost,Get Lost Reason,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_stage_form,Give your team the requirements to move an opportunity to this stage.,,
crm,code,addons/crm/models/crm_lead.py,558,"Go, go, go! Congrats for your first deal.",,
crm,code,addons/crm/static/src/js/tours/crm.js,90,Good job! You completed the tour of the CRM app.,,openerp-web
crm,code,addons/crm/static/src/js/tours/crm.js,95,Good job! You completed the tour of the CRM app.,,openerp-web
crm,model_terms,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Group By,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Group By,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Group By,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Group By,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__priority__2,High,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency_field__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage__id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__activity_exception_icon,Icon,,
crm,model,"ir.model.fields,help",crm.field_crm_lead__activity_exception_icon,Icon to indicate an exception activity.,,
crm,model,"ir.model.fields,help",crm.field_crm_lead__message_needaction,"If checked, new messages require your attention.",,
crm,model,"ir.model.fields,help",crm.field_crm_lead__message_unread,"If checked, new messages require your attention.",,
crm,model,"ir.model.fields,help",crm.field_crm_lead__message_has_error,"If checked, some messages have a delivery error.",,
crm,model,"ir.model.fields,help",crm.field_crm_lead__message_has_sms_error,"If checked, some messages have a delivery error.",,
crm,model,"ir.model.fields,help",crm.field_res_partner__team_id,"If set, this Sales Team will be used for sales and assignations related to this partner",,
crm,model,"ir.model.fields,help",crm.field_res_users__team_id,"If set, this Sales Team will be used for sales and assignations related to this partner",,
crm,model,"ir.model.fields,help",crm.field_crm_lead__is_blacklisted,"If the email address is on the blacklist, the contact won't receive mass mailing anymore, from any list",,
crm,model,"ir.model.fields,help",crm.field_crm_lead__partner_is_blacklisted,"If the email address is on the blacklist, the contact won't receive mass mailing anymore, from any list",,
crm,model,"ir.model.fields,help",crm.field_crm_lead2opportunity_partner_mass__force_assignation,"If unchecked, this will leave the salesman of duplicated opportunities",,
crm,model,"ir.ui.menu,name",crm.menu_import_crm,Import & Synchronize,,
crm,code,addons/crm/models/crm_lead.py,1321,Import Template for Leads & Opportunities,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lost_reason_view_search,Include archived,,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,Incoming Emails,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__email_state__incorrect,Incorrect,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__phone_state__incorrect,Incorrect,,
crm,model,"crm.lead.tag,name",crm.categ_oppor4,Information,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Internal Notes,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__message_is_follower,Is Follower,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage__is_won,Is Won Stage?,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__is_automated_probability,Is automated probability?,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__function,Job Position,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__kanban_state,Kanban State,,
crm,model,"ir.model.fields,field_description",crm.field_digest_digest__kpi_crm_lead_created_value,Kpi Crm Lead Created Value,,
crm,model,"ir.model.fields,field_description",crm.field_digest_digest__kpi_crm_opportunities_won_value,Kpi Crm Opportunities Won Value,,
crm,model,"crm.lead.scoring.frequency.field,name",crm.frequency_field_lang_id,Language,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__lang_id,Language,,
crm,model,"ir.model.fields,help",crm.field_crm_lead__lang_id,Language of the lead.,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__date_action_last,Last Action,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency_field____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage____last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__date_last_stage_update,Last Stage Update,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner__write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass__write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost__write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency__write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency_field__write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag__write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason__write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity__write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding__write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage__write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner__write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass__write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead__write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost__write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency__write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_scoring_frequency_field__write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag__write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason__write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity__write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding__write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage__write_date,Last Updated on,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Late Activities,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Late Activities,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_activity_report__lead_type__lead,Lead,,
crm,model,"ir.model.fields.selection,name",crm.selection__crm_lead__type__lead,Lead,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_case_tree_view_leads,Lead,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_view_form,Lead,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Lead,,
crm,model_terms,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Lead,,
crm,model,"ir.model.fields,field_description",crm.field_utm_campaign__lead_count,Lead Count,,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,Lead Enrichment,,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,Lead Generation,,
crm,model_terms,"ir.ui.view,arch_db",crm.res_config_settings_view_form,Lead Mining,,
crm,model,"ir.model,name",crm.model_crm_lead_scoring_frequency,Lead Scoring Frequency,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__predictive_lead_scoring_fields,Lead Scoring Frequency Fields,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__predictive_lead_scoring_fields_str,Lead Scoring Frequency Fields in String,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__predictive_lead_scoring_start_date,Lead Scoring Starting Date,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__predictive_lead_scoring_start_date_str,Lead Scoring Starting Date in String,,
crm,model,"ir.model,name",crm.model_crm_lead_tag,Lead Tag,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_tag_form,Lead Tags,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_lead_tag_tree,Lead Tags,,
crm,code,addons/crm/models/crm_lead.py,1015,Lead or Opportunity,,
crm,model,"ir.model,name",crm.model_crm_lead,Lead/Opportunity,,
crm,model,"ir.actions.act_window,name",crm.crm_case_form_view_salesteams_lead,Leads,,
crm,model,"ir.actions.act_window,name",crm.crm_lead_all_leads,Leads,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team__use_leads,Leads,,
crm,model,"ir.model.fields,field_description",crm.field_res_config_settings__group_use_lead,Leads,,
crm,model,"ir.ui.menu,name",crm.crm_menu_leads,Leads,,
crm,model,"ir.ui.menu,name",crm.crm_opportunity_report_menu_lead,Leads,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Leads,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_case_tree_view_leads,Leads,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Leads,,
crm,model_terms,"ir.ui.view,arch_db",crm.sales_team_form_view_in_crm,Leads,,
crm,model_terms,"ir.ui.view,arch_db",crm.utm_campaign_view_form,Leads,,
crm,model_terms,"ir.ui.view,arch_db",crm.utm_campaign_view_kanban,Leads,,
crm,model,"ir.actions.act_window,name",crm.action_report_crm_lead_salesteam,Leads Analysis,,
crm,model,"ir.actions.act_window,name",crm.crm_opportunity_report_action_lead,Leads Analysis,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_graph_lead,Leads Analysis,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_pivot_lead,Leads Analysis,,
crm,model_terms,"ir.actions.act_window,help",crm.action_report_crm_lead_salesteam,Leads Analysis allows you to check different CRM related information like the treatment delays or number of leads per state. You can sort out your leads analysis by different groups to get accurate grained analysis.,,
crm,model_terms,"ir.ui.view,arch_db",crm.crm_case_calendar_view_leads,Leads Generation,,
